teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Bay City John Glenn,95704,2011,3,9.333333333333334,7.0,28.0,3,7.0,8.0,21.0,1.0,2.0,"[95918.0, 96118.0, 96261.0]",0.6666666666666666,7.0,2.333333333333334,2.0,6.5,6.5,13.0,2.0,8.0,8.0,16.0,1.0,29.0,1.0,"[95904.0, 95904.0, 95918.0, 95918.0, 95865.0, 95865.0, 96248.0, 96248.0, 95869.0, 95751.0, 96067.0, 96067.0, 95869.0, 95717.0, 96079.0, 95865.0, 95893.0, 95869.0, 95869.0, 95869.0, 96067.0, 96067.0, 96067.0, 96118.0, 96118.0, 95864.0, 95864.0, nan, nan, 95887.0, 96178.0]",0.5,-3.0,-1.5,1.0,13.0,13.0,13.0,1.0,7.0,7.0,7.0,0.0,16.0,1.0,"[95904.0, 95904.0, 95918.0, 95918.0, 95865.0, 95865.0, 96248.0, 96248.0, 96067.0, 96067.0, 96079.0, 95893.0, 95869.0, 96067.0, 95864.0, nan, nan]",1.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,1.0,13.0,0.0,"[95869.0, 95751.0, 95869.0, 95717.0, 95865.0, 95869.0, 95869.0, 96067.0, 96067.0, 96118.0, 96118.0, 95864.0, 95887.0, 96178.0]",0.0,-9.0,-9.0
Bay City Western,95904,2011,2,6.5,6.5,13.0,2,6.5,6.5,13.0,1.0,1.0,"[96053.0, 96109.0]",0.5,0.0,0.0,2.0,5.5,5.5,11.0,2.0,8.0,8.0,16.0,1.0,6.0,0.0,"[95704.0, 95704.0, 96003.0, 95877.0, 96307.0, 96094.0, 96094.0]",0.0,-5.0,-2.5,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[95877.0],,0.0,,2.0,5.5,5.5,11.0,2.0,8.0,8.0,16.0,1.0,5.0,0.0,"[95704.0, 95704.0, 96003.0, 96307.0, 96094.0, 96094.0]",0.0,-5.0,-2.5
Beal City,96042,2011,7,7.0,6.0,49.0,7,3.4285714285714284,4.0,24.0,1.0,6.0,"[96270.0, 96191.0, 95970.0, 95836.0, 96129.0, 95802.0, 95703.0]",0.8571428571428571,25.0,3.5714285714285716,12.0,8.083333333333334,6.0,97.0,12.0,3.5,2.5,42.0,2.0,2.0,10.0,"[96106.0, 95970.0, 95688.0, 95688.0, 95796.0, 95796.0, 96186.0, 96186.0, 96186.0, 96186.0, 95946.0, 95946.0, 95688.0, 95688.0]",0.8333333333333334,55.0,4.583333333333334,9.0,8.777777777777779,6.0,79.0,9.0,4.111111111111111,4.0,37.0,2.0,0.0,7.0,"[95970.0, 95796.0, 95796.0, 96186.0, 96186.0, 95946.0, 95946.0, 95688.0, 95688.0]",0.7777777777777778,42.0,4.666666666666668,3.0,6.0,5.0,18.0,3.0,1.6666666666666667,2.0,5.0,0.0,2.0,3.0,"[96106.0, 95688.0, 95688.0, 96186.0, 96186.0]",1.0,13.0,4.333333333333333
Beaverton,96073,2011,1,7.0,7.0,7.0,1,14.0,14.0,14.0,1.0,0.0,[95926.0],0.0,-7.0,-7.0,4.0,6.75,5.0,27.0,4.0,5.75,5.5,23.0,2.0,2.0,2.0,"[nan, nan, 95863.0, 95863.0, 95926.0, 95926.0]",0.5,4.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[nan, nan]",,0.0,,4.0,6.75,5.0,27.0,4.0,5.75,5.5,23.0,2.0,0.0,2.0,"[95863.0, 95863.0, 95926.0, 95926.0]",0.5,4.0,1.0
Belding,96023,2011,1,2.0,2.0,2.0,1,11.0,11.0,11.0,1.0,0.0,[95774.0],0.0,-9.0,-9.0,3.0,3.6666666666666665,4.0,11.0,3.0,10.666666666666666,10.0,32.0,3.0,1.0,0.0,"[96107.0, 96107.0, 96107.0, 95866.0]",0.0,-21.0,-7.0,2.0,3.5,3.5,7.0,2.0,12.0,12.0,24.0,2.0,0.0,0.0,"[96107.0, 96107.0]",0.0,-17.0,-8.5,1.0,4.0,4.0,4.0,1.0,8.0,8.0,8.0,1.0,1.0,0.0,"[96107.0, 95866.0]",0.0,-4.0,-4.0
Bellaire,95840,2011,3,8.5,8.5,34.0,4,4.0,4.0,16.0,1.0,2.0,"[96103.0, 95993.0, 96103.0, 95993.0]",0.5,18.0,4.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96139.0, 96139.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96139.0, 96139.0]",,0.0,,,,,,,,,,,,,,,,
Belleville,96250,2011,1,3.0,3.0,3.0,1,18.0,18.0,18.0,1.0,0.0,[96160.0],0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96127.0],,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96127.0],,0.0,,,,,,,,,,,,,,,,
Bellevue,96123,2011,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,[95949.0],0.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benton Harbor,96193,2011,1,5.0,5.0,5.0,1,10.0,10.0,10.0,1.0,0.0,[95727.0],0.0,-5.0,-5.0,4.0,2.25,2.0,9.0,4.0,7.0,7.0,28.0,4.0,3.0,0.0,"[95802.0, 95802.0, 96089.0, 95744.0, 95744.0, 95948.0, 95948.0]",0.0,-19.0,-4.75,2.0,2.5,2.5,5.0,2.0,7.0,7.0,14.0,2.0,0.0,0.0,"[95948.0, 95948.0]",0.0,-9.0,-4.5,2.0,2.0,2.0,4.0,2.0,7.0,7.0,14.0,2.0,3.0,0.0,"[95802.0, 95802.0, 96089.0, 95744.0, 95744.0]",0.0,-10.0,-5.0
Benzie Central,96099,2011,4,7.75,6.0,31.0,4,5.5,5.0,22.0,1.0,3.0,"[95915.0, 95754.0, 96085.0, 96287.0]",0.75,9.0,2.25,2.0,1.0,1.0,2.0,2.0,1.5,1.5,3.0,1.0,3.0,1.0,"[95862.0, 96312.0, 96235.0, 96235.0, 95695.0]",0.5,-1.0,-0.5,2.0,1.0,1.0,2.0,2.0,1.5,1.5,3.0,1.0,1.0,1.0,"[95862.0, 96235.0, 96235.0]",0.5,-1.0,-0.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96312.0, 95695.0]",,0.0,
Berkley,96025,2011,1,3.0,3.0,3.0,1,8.0,8.0,8.0,1.0,0.0,[95878.0],0.0,-5.0,-5.0,23.0,7.782608695652174,7.0,179.0,23.0,3.782608695652174,3.0,87.0,9.0,3.0,14.0,"[95773.0, 95753.0, 95753.0, 95690.0, 95690.0, nan, 95908.0, 95770.0, 96253.0, 96227.0, 95773.0, 95687.0, 96319.0, 95864.0, 96115.0, 96208.0, 95819.0, 95819.0, 96319.0, 95908.0, 95822.0, 96227.0, 33576.0, 96115.0, 95751.0, 96009.0]",0.6086956521739131,92.0,4.0,16.0,6.75,6.0,108.0,16.0,3.6875,3.0,59.0,7.0,2.0,9.0,"[95773.0, 95753.0, 95753.0, 95690.0, 95690.0, nan, 95770.0, 96253.0, 96227.0, 96319.0, 95864.0, 96208.0, 95819.0, 95908.0, 95822.0, 96115.0, 95751.0, 96009.0]",0.5625,49.0,3.0625,7.0,10.142857142857142,12.0,71.0,7.0,4.0,3.0,28.0,2.0,1.0,5.0,"[95908.0, 95773.0, 95687.0, 96115.0, 95819.0, 96319.0, 96227.0, 33576.0]",0.7142857142857143,43.0,6.142857142857142
Berrien Springs,95715,2011,3,6.333333333333333,6.0,19.0,3,3.0,3.0,9.0,1.0,2.0,"[96165.0, 96089.0, 95883.0]",0.6666666666666666,10.0,3.333333333333333,4.0,4.0,3.5,16.0,4.0,6.5,4.0,26.0,3.0,4.0,1.0,"[96219.0, 95968.0, 95960.0, 95960.0, 96155.0, 96089.0, 96089.0, 95883.0]",0.25,-10.0,-2.5,1.0,4.0,4.0,4.0,1.0,17.0,17.0,17.0,1.0,0.0,0.0,[96155.0],0.0,-13.0,-13.0,3.0,4.0,3.0,12.0,3.0,3.0,3.0,9.0,2.0,4.0,1.0,"[96219.0, 95968.0, 95960.0, 95960.0, 96089.0, 96089.0, 95883.0]",0.3333333333333333,3.0,1.0
Big Rapids,95738,2011,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,[95847.0],0.0,-1.0,-1.0,3.0,10.0,14.0,30.0,3.0,6.333333333333333,4.0,19.0,1.0,1.0,2.0,"[96169.0, 96169.0, 96140.0, 96312.0]",0.6666666666666666,11.0,3.666666666666667,1.0,14.0,14.0,14.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0,"[96169.0, 96312.0]",1.0,10.0,10.0,2.0,8.0,8.0,16.0,2.0,7.5,7.5,15.0,1.0,0.0,1.0,"[96169.0, 96140.0]",0.5,1.0,0.5
Big Rapids Crossroads Academy,95713,2011,1,3.0,3.0,3.0,1,4.0,4.0,4.0,1.0,0.0,[96236.0],0.0,-1.0,-1.0,4.0,3.25,2.5,13.0,4.0,12.75,14.5,51.0,4.0,6.0,0.0,"[95906.0, 95906.0, 96104.0, 96104.0, 96264.0, 96264.0, 95781.0, 95781.0, 96104.0, 96104.0]",0.0,-38.0,-9.5,2.0,0.0,0.0,0.0,2.0,15.5,15.5,31.0,2.0,0.0,0.0,"[95906.0, 95906.0]",0.0,-31.0,-15.5,2.0,6.5,6.5,13.0,2.0,10.0,10.0,20.0,2.0,6.0,0.0,"[96104.0, 96104.0, 96264.0, 96264.0, 95781.0, 95781.0, 96104.0, 96104.0]",0.0,-7.0,-3.5
Birch Run,96027,2011,1,5.0,5.0,5.0,1,6.0,6.0,6.0,1.0,0.0,[96118.0],0.0,-1.0,-1.0,6.0,6.5,5.0,39.0,6.0,4.166666666666667,3.0,25.0,2.0,5.0,4.0,"[95959.0, 95959.0, 95866.0, 95866.0, 95752.0, 95989.0, 95989.0, 96248.0, 95915.0, 95707.0, 95807.0]",0.6666666666666666,14.0,2.333333333333333,6.0,6.5,5.0,39.0,6.0,4.166666666666667,3.0,25.0,2.0,4.0,4.0,"[95959.0, 95959.0, 95866.0, 95866.0, 95752.0, 95989.0, 95989.0, 96248.0, 95915.0, 95807.0]",0.6666666666666666,14.0,2.333333333333333,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[95707.0],,0.0,
Birmingham Brother Rice,95803,2011,5,6.6,4.0,33.0,5,2.2,1.0,11.0,1.0,4.0,"[96044.0, 96163.0, 95864.0, 96041.0, 96002.0]",0.8,22.0,4.3999999999999995,23.0,7.086956521739131,7.0,163.0,23.0,4.521739130434782,5.0,104.0,4.0,5.0,18.0,"[95808.0, 95808.0, 95913.0, 95913.0, 95963.0, 95963.0, 96058.0, 96058.0, 96002.0, 96002.0, 95808.0, 95808.0, 95711.0, 95711.0, 95963.0, 96192.0, 96192.0, 95913.0, 95913.0, 96002.0, 96194.0, 95963.0, 96058.0, 96163.0, 96172.0, 95816.0, 95730.0]",0.782608695652174,59.0,2.5652173913043486,12.0,6.916666666666667,5.5,83.0,12.0,3.5,4.0,42.0,1.0,1.0,11.0,"[95808.0, 95808.0, 95913.0, 95913.0, 95963.0, 95963.0, 96058.0, 96058.0, 96002.0, 95808.0, 95808.0, 95963.0, 96172.0]",0.9166666666666666,41.0,3.416666666666667,11.0,7.2727272727272725,9.0,80.0,11.0,5.636363636363637,6.0,62.0,3.0,4.0,7.0,"[96002.0, 95711.0, 95711.0, 96192.0, 96192.0, 95913.0, 95913.0, 96002.0, 96194.0, 95963.0, 96058.0, 96163.0, 95816.0, 95730.0]",0.6363636363636364,18.0,1.6363636363636358
Birmingham Groves,95864,2011,2,5.5,5.5,11.0,2,4.5,4.5,9.0,1.0,1.0,"[96227.0, 95803.0]",0.5,2.0,1.0,24.0,8.333333333333334,8.0,200.0,24.0,3.625,2.5,87.0,4.0,4.0,20.0,"[95751.0, 95690.0, 96090.0, 96163.0, 95853.0, 95753.0, 95711.0, 95711.0, 96044.0, 96146.0, 95892.0, 96025.0, 95759.0, 95690.0, 96090.0, 96163.0, 96146.0, 96182.0, 95753.0, 95842.0, 95842.0, 96182.0, 96208.0, 96044.0, 95704.0, 95704.0, 96041.0, 95892.0]",0.8333333333333334,113.0,4.708333333333334,13.0,8.538461538461538,9.0,111.0,13.0,3.3846153846153846,1.0,44.0,3.0,2.0,10.0,"[95690.0, 96163.0, 95853.0, 95711.0, 95711.0, 96146.0, 95892.0, 95759.0, 96090.0, 96182.0, 95753.0, 95842.0, 95842.0, 96208.0, 96044.0]",0.7692307692307693,67.0,5.153846153846153,11.0,8.090909090909092,7.0,89.0,11.0,3.909090909090909,3.0,43.0,1.0,2.0,10.0,"[95751.0, 96090.0, 95753.0, 96044.0, 96025.0, 95690.0, 96163.0, 96146.0, 96182.0, 95704.0, 95704.0, 96041.0, 95892.0]",0.9090909090909091,46.0,4.1818181818181825
Birmingham Seaholm,96163,2011,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,[95803.0],0.0,-15.0,-15.0,25.0,5.92,5.0,148.0,25.0,4.52,3.0,113.0,9.0,3.0,16.0,"[96146.0, 95892.0, 96044.0, 95864.0, 95842.0, 95842.0, 96090.0, 95776.0, 96182.0, 95690.0, 96146.0, 96172.0, 96172.0, 95892.0, 96044.0, 95864.0, 95753.0, 95803.0, 96177.0, 96090.0, 95753.0, 95743.0, 95841.0, 95743.0, 95696.0, 96011.0, 96182.0, 95690.0]",0.64,35.0,1.4000000000000004,13.0,6.3076923076923075,6.0,82.0,13.0,4.923076923076923,4.0,64.0,5.0,0.0,8.0,"[96146.0, 95892.0, 96044.0, 95842.0, 95842.0, 96090.0, 96182.0, 95864.0, 95753.0, 95803.0, 96177.0, 96090.0, 95690.0]",0.6153846153846154,18.0,1.3846153846153841,12.0,5.5,5.0,66.0,12.0,4.083333333333333,3.0,49.0,4.0,3.0,8.0,"[95864.0, 95776.0, 95690.0, 96146.0, 96172.0, 96172.0, 95892.0, 96044.0, 95753.0, 95743.0, 95841.0, 95743.0, 95696.0, 96011.0, 96182.0]",0.6666666666666666,17.0,1.416666666666667
Blanchard Montabella,95997,2011,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,[95970.0],0.0,-15.0,-15.0,2.0,7.5,7.5,15.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,"[95863.0, 95863.0, 96050.0]",0.5,9.0,4.5,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96050.0],,0.0,,2.0,7.5,7.5,15.0,2.0,3.0,3.0,6.0,1.0,0.0,1.0,"[95863.0, 95863.0]",0.5,9.0,4.5
Blissfield,96211,2011,2,3.5,3.5,7.0,2,7.0,7.0,14.0,1.0,1.0,"[95897.0, 95996.0]",0.5,-7.0,-3.5,3.0,7.666666666666667,8.0,23.0,3.0,6.0,2.0,18.0,1.0,2.0,2.0,"[95800.0, 95716.0, 96021.0, 96021.0, 95800.0]",0.6666666666666666,5.0,1.666666666666667,3.0,7.666666666666667,8.0,23.0,3.0,6.0,2.0,18.0,1.0,1.0,2.0,"[95800.0, 95716.0, 96021.0, 96021.0]",0.6666666666666666,5.0,1.666666666666667,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[95800.0],,0.0,
Bloomfield Hills Andover,95690,2011,4,5.25,4.0,21.0,4,3.5,1.5,14.0,1.0,3.0,"[96208.0, 96304.0, 95743.0, 95841.0]",0.75,7.0,1.75,25.0,5.2,4.0,130.0,25.0,6.56,5.0,164.0,12.0,4.0,13.0,"[96090.0, 95870.0, 95687.0, 95687.0, 95770.0, 95770.0, 96115.0, 95864.0, 96182.0, 95962.0, 96025.0, 96025.0, 96153.0, 95892.0, 95753.0, 96163.0, 96090.0, 95864.0, 96182.0, 96153.0, 95751.0, 96044.0, 96044.0, 96146.0, 96146.0, 95892.0, 95753.0, 96227.0, 96163.0]",0.52,-34.0,-1.3599999999999994,13.0,5.3076923076923075,4.0,69.0,13.0,8.307692307692308,9.0,108.0,7.0,4.0,6.0,"[96090.0, 95687.0, 95687.0, 95770.0, 95770.0, 96115.0, 95962.0, 96153.0, 95753.0, 96163.0, 95864.0, 96182.0, 95751.0, 96044.0, 96146.0, 95892.0, 96227.0]",0.46153846153846156,-39.0,-3.000000000000001,12.0,5.083333333333333,5.5,61.0,12.0,4.666666666666667,3.0,56.0,5.0,0.0,7.0,"[95870.0, 95864.0, 96182.0, 96025.0, 96025.0, 95892.0, 96090.0, 96153.0, 96044.0, 96146.0, 95753.0, 96163.0]",0.5833333333333334,5.0,0.4166666666666661
Bloomfield Hills Cranbrook-Kingswood,96208,2011,1,0.0,0.0,0.0,1,4.0,4.0,4.0,1.0,0.0,[95690.0],0.0,-4.0,-4.0,8.0,4.125,3.5,33.0,8.0,10.25,10.5,82.0,6.0,5.0,1.0,"[95730.0, 96105.0, 95730.0, 95730.0, 96172.0, 96172.0, 96105.0, 96025.0, 95751.0, 96115.0, 95864.0, 95953.0]",0.125,-49.0,-6.125,4.0,5.25,4.5,21.0,4.0,8.25,6.5,33.0,2.0,4.0,1.0,"[96105.0, 95730.0, 95730.0, 96105.0, 95751.0, 96115.0, 95953.0]",0.25,-12.0,-3.0,4.0,3.0,3.0,12.0,4.0,12.25,12.5,49.0,4.0,1.0,0.0,"[95730.0, 96172.0, 96172.0, 96025.0, 95864.0]",0.0,-37.0,-9.25
Bloomfield Hills Lahser,95753,2011,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,[96304.0],0.0,-2.0,-2.0,22.0,5.454545454545454,4.0,120.0,22.0,6.2727272727272725,6.0,138.0,13.0,3.0,9.0,"[95808.0, 96182.0, 95764.0, 95884.0, 95764.0, 96090.0, 96025.0, 96025.0, 95892.0, 95864.0, 95801.0, 95690.0, 96146.0, 96044.0, 96182.0, 96090.0, 95892.0, 96317.0, 96163.0, 96044.0, 95864.0, 95690.0, 96163.0, 96146.0, 95730.0]",0.4090909090909091,-18.0,-0.8181818181818183,9.0,6.333333333333333,6.0,57.0,9.0,5.333333333333333,4.0,48.0,4.0,1.0,5.0,"[95808.0, 96090.0, 95892.0, 95864.0, 96182.0, 96317.0, 96044.0, 95690.0, 96163.0, 96146.0]",0.5555555555555556,9.0,1.0,13.0,4.846153846153846,4.0,63.0,13.0,6.923076923076923,7.0,90.0,9.0,2.0,4.0,"[96182.0, 95764.0, 95884.0, 95764.0, 96025.0, 96025.0, 95801.0, 95690.0, 96146.0, 96044.0, 96090.0, 95892.0, 96163.0, 95864.0, 95730.0]",0.3076923076923077,-27.0,-2.0769230769230775
Bloomfield Hills Roeper,95691,2011,1,0.0,0.0,0.0,1,23.0,23.0,23.0,1.0,0.0,[95703.0],0.0,-23.0,-23.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,[95819.0],0.0,-1.0,-1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,[95819.0],0.0,-1.0,-1.0
Bloomingdale,95990,2011,2,4.5,4.5,9.0,2,6.0,6.0,12.0,1.0,1.0,"[96077.0, 95784.0]",0.5,-3.0,-1.5,2.0,3.0,3.0,6.0,2.0,9.5,9.5,19.0,1.0,1.0,1.0,"[96050.0, 95688.0, 95960.0]",0.5,-13.0,-6.5,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,[95688.0],1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,1.0,1.0,0.0,"[96050.0, 95960.0]",0.0,-15.0,-15.0
Boyne City,95873,2011,2,3.0,3.0,6.0,2,4.5,4.5,9.0,1.0,1.0,"[96252.0, 96287.0]",0.5,-3.0,-1.5,2.0,2.0,2.0,4.0,2.0,4.0,4.0,8.0,1.0,8.0,1.0,"[95754.0, 95754.0, 95693.0, 95693.0, 96312.0, 96059.0, 96059.0, 96075.0, 96075.0, nan]",0.5,-4.0,-2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,8.0,1.0,5.0,1.0,"[95754.0, 95754.0, 96059.0, 96059.0, 96075.0, 96075.0, nan]",0.5,-4.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[95693.0, 95693.0, 96312.0]",,0.0,
Boyne Falls,95750,2011,1,5.0,5.0,5.0,1,15.0,15.0,15.0,1.0,0.0,[95993.0],0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96139.0],,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96139.0],,0.0,
Breckenridge,96270,2011,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,[96042.0],0.0,-3.0,-3.0,6.0,8.333333333333334,9.0,50.0,6.0,4.166666666666667,5.0,25.0,2.0,3.0,4.0,"[95970.0, 96050.0, 95866.0, 95866.0, 96141.0, 96141.0, 95982.0, 95982.0, 95866.0]",0.6666666666666666,25.0,4.166666666666667,2.0,9.0,9.0,18.0,2.0,1.5,1.5,3.0,0.0,2.0,2.0,"[96050.0, 95866.0, 95866.0, 95866.0]",1.0,15.0,7.5,4.0,8.0,7.5,32.0,4.0,5.5,5.0,22.0,2.0,1.0,2.0,"[95970.0, 96141.0, 96141.0, 95982.0, 95982.0]",0.5,10.0,2.5
Brethren,95906,2011,2,8.0,8.0,16.0,2,4.5,4.5,9.0,1.0,1.0,"[96264.0, 96235.0]",0.5,7.0,3.5,26.0,10.0,10.5,260.0,26.0,2.769230769230769,2.0,72.0,3.0,10.0,23.0,"[96215.0, 96215.0, 96020.0, 96020.0, 95775.0, 95775.0, 95915.0, 95915.0, 95713.0, 95713.0, 96030.0, 96030.0, 96264.0, 96264.0, 95939.0, 95939.0, 96104.0, 96104.0, 95700.0, 95700.0, 95710.0, 96180.0, 96180.0, 95692.0, 96236.0, 96236.0, 96203.0, 96183.0, 96183.0, 96203.0, 95862.0, 95862.0, 96235.0, 96235.0, 95939.0, 95939.0]",0.8846153846153846,188.0,7.230769230769231,13.0,8.692307692307692,10.0,113.0,13.0,3.923076923076923,3.0,51.0,2.0,6.0,11.0,"[96215.0, 96215.0, 95775.0, 95775.0, 96030.0, 96030.0, 95939.0, 95939.0, 96104.0, 96180.0, 96180.0, 96203.0, 96183.0, 96183.0, 96203.0, 95862.0, 95862.0, 95939.0, 95939.0]",0.8461538461538461,62.0,4.769230769230768,13.0,11.307692307692308,14.0,147.0,13.0,1.6153846153846154,1.0,21.0,1.0,4.0,12.0,"[96020.0, 96020.0, 95915.0, 95915.0, 95713.0, 95713.0, 96264.0, 96264.0, 96104.0, 95700.0, 95700.0, 95710.0, 95692.0, 96236.0, 96236.0, 96235.0, 96235.0]",0.9230769230769231,126.0,9.692307692307693
Bridgeport,95707,2011,1,1.0,1.0,1.0,1,12.0,12.0,12.0,1.0,0.0,[95886.0],0.0,-11.0,-11.0,4.0,2.75,1.5,11.0,4.0,6.25,7.5,25.0,2.0,14.0,1.0,"[95874.0, 96141.0, 96010.0, 96010.0, 96158.0, 95972.0, 95752.0, 95752.0, 96122.0, 95909.0, 96242.0, 96118.0, 96027.0, 95989.0, 95989.0, 95989.0, 96248.0]",0.25,-14.0,-3.5,3.0,3.0,1.0,9.0,3.0,5.0,7.0,15.0,1.0,6.0,1.0,"[95874.0, 96141.0, 95972.0, 96122.0, 96027.0, 95989.0, 95989.0, 95989.0]",0.3333333333333333,-6.0,-2.0,1.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,1.0,8.0,0.0,"[96010.0, 96010.0, 96158.0, 95752.0, 95752.0, 95909.0, 96242.0, 96118.0, 96248.0]",0.0,-8.0,-8.0
Bridgman,95883,2011,7,4.285714285714286,5.0,30.0,7,3.0,3.0,21.0,1.0,6.0,"[96114.0, 95715.0, 96155.0, 95784.0, 95829.0, 95688.0, 95730.0]",0.8571428571428571,9.0,1.2857142857142856,10.0,7.4,7.0,74.0,10.0,4.0,2.0,40.0,3.0,17.0,7.0,"[96089.0, 95858.0, 95858.0, 96198.0, 96078.0, 96078.0, 96218.0, 96218.0, 95838.0, 96165.0, 95799.0, 96114.0, 95789.0, 250066.0, 95955.0, 95756.0, 95960.0, 95960.0, 95727.0, 95727.0, 96071.0, 96071.0, 95715.0, 96039.0, 96039.0, 96174.0, 96174.0]",0.7,34.0,3.4000000000000004,8.0,5.625,6.5,45.0,8.0,3.75,2.0,30.0,3.0,9.0,5.0,"[96198.0, 96078.0, 96078.0, 96218.0, 96218.0, 95838.0, 96165.0, 95789.0, 250066.0, 95756.0, 95960.0, 95960.0, 95727.0, 95727.0, 95715.0, 96174.0, 96174.0]",0.625,15.0,1.875,2.0,14.5,14.5,29.0,2.0,5.0,5.0,10.0,0.0,8.0,2.0,"[96089.0, 95858.0, 95858.0, 95799.0, 96114.0, 95955.0, 96071.0, 96071.0, 96039.0, 96039.0]",1.0,19.0,9.5
Brighton,95686,2011,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,[96038.0],0.0,-3.0,-3.0,3.0,10.0,10.0,30.0,3.0,0.6666666666666666,1.0,2.0,0.0,5.0,3.0,"[96160.0, 95759.0, 95759.0, 96217.0, 95933.0, 95933.0, 96178.0, 96178.0]",1.0,28.0,9.333333333333334,2.0,12.5,12.5,25.0,2.0,0.5,0.5,1.0,0.0,4.0,2.0,"[95759.0, 95759.0, 95933.0, 95933.0, 96178.0, 96178.0]",1.0,24.0,12.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"[96160.0, 96217.0]",1.0,4.0,4.0
Brimley,96176,2011,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,[95833.0],0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[96139.0, 96139.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96139.0],,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[96139.0],,0.0,
