teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Athens,408019,2013.0,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,[408053.0],0.0,-13.0,-13.0,9.0,5.222222222222222,5.0,47.0,9.0,5.777777777777778,4.0,52.0,6.0,9.0,3.0,"[408034.0, 407654.0, 408157.0, 407632.0, 407632.0, 408122.0, 408122.0, 408129.0, 407896.0, 407936.0, 407972.0, 408120.0, 408053.0, 408053.0, 407673.0, 407812.0, 407812.0, 407860.0]",0.3333333333333333,-5.0,-0.5555555555555554,3.0,2.3333333333333335,2.0,7.0,3.0,7.0,8.0,21.0,3.0,5.0,0.0,"[408157.0, 408122.0, 408122.0, 408129.0, 407896.0, 408053.0, 408053.0, 407860.0]",0.0,-14.0,-4.666666666666666,6.0,6.666666666666667,6.0,40.0,6.0,5.166666666666667,4.0,31.0,3.0,4.0,3.0,"[408034.0, 407654.0, 407632.0, 407632.0, 407936.0, 407972.0, 408120.0, 407673.0, 407812.0, 407812.0]",0.5,9.0,1.5
Atlanta,407935,2013.0,5,4.4,3.0,22.0,5,3.2,3.0,16.0,1.0,0.0,4.0,"[408045.0, 407824.0, 407789.0, 407748.0, 407693.0]",0.8,6.0,1.2000000000000002,11.0,7.454545454545454,8.0,82.0,11.0,3.6363636363636362,4.0,40.0,2.0,2.0,9.0,"[409494.0, 407971.0, 407971.0, 407987.0, 407987.0, 408045.0, 408045.0, 407870.0, 407870.0, 408197.0, 408186.0, 408048.0, 408048.0]",0.8181818181818182,42.0,3.818181818181818,4.0,9.25,9.0,37.0,4.0,2.25,1.5,9.0,0.0,1.0,4.0,"[407971.0, 407971.0, 408197.0, 408186.0, 408048.0]",1.0,28.0,7.0,7.0,6.428571428571429,7.0,45.0,7.0,4.428571428571429,4.0,31.0,2.0,1.0,5.0,"[409494.0, 407987.0, 407987.0, 408045.0, 408045.0, 407870.0, 407870.0, 408048.0]",0.7142857142857143,14.0,2.0
AuGres-Sims,407884,2013.0,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[408048.0],0.0,-5.0,-5.0,6.0,2.8333333333333335,2.0,17.0,6.0,11.666666666666666,12.5,70.0,5.0,8.0,1.0,"[408048.0, 407984.0, 408159.0, 407870.0, 407824.0, 407640.0, 407870.0, 407870.0, 408186.0, 407987.0, 407987.0, 408048.0, 408048.0, 408048.0]",0.16666666666666666,-53.0,-8.833333333333332,4.0,3.5,2.5,14.0,4.0,11.75,12.5,47.0,3.0,3.0,1.0,"[408048.0, 408159.0, 407870.0, 407870.0, 408186.0, 408048.0, 408048.0]",0.25,-33.0,-8.25,2.0,1.5,1.5,3.0,2.0,11.5,11.5,23.0,2.0,5.0,0.0,"[407984.0, 407870.0, 407824.0, 407640.0, 407987.0, 407987.0, 408048.0]",0.0,-20.0,-10.0
Auburn Hills Avondale,407737,2013.0,1,1.0,1.0,1.0,1,13.0,13.0,13.0,1.0,0.0,0.0,[408082.0],0.0,-12.0,-12.0,28.0,4.392857142857143,3.0,123.0,28.0,7.964285714285714,7.5,223.0,20.0,1.0,8.0,"[408215.0, 407773.0, 407618.0, 407616.0, 407797.0, 407610.0, 407689.0, 407673.0, 408087.0, 408087.0, 408092.0, 408104.0, 407936.0, 407671.0, 407610.0, 407610.0, 407762.0, 407762.0, 407689.0, 407689.0, 408082.0, 407673.0, 407673.0, 408092.0, 408092.0, 407936.0, 407936.0, 407671.0, 407671.0]",0.2857142857142857,-100.0,-3.571428571428571,16.0,4.5,4.5,72.0,16.0,8.8125,9.5,141.0,11.0,1.0,5.0,"[407618.0, 408087.0, 408087.0, 408092.0, 408104.0, 407671.0, 407610.0, 407610.0, 407762.0, 407762.0, 407689.0, 407689.0, 408082.0, 407673.0, 407673.0, 407936.0, 407936.0]",0.3125,-69.0,-4.3125,12.0,4.25,2.0,51.0,12.0,6.833333333333333,6.0,82.0,9.0,0.0,3.0,"[408215.0, 407773.0, 407616.0, 407797.0, 407610.0, 407689.0, 407673.0, 407936.0, 408092.0, 408092.0, 407671.0, 407671.0]",0.25,-31.0,-2.583333333333333
Auburn Hills Oakland Christian,407818,2013.0,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,[407920.0],0.0,-13.0,-13.0,8.0,5.625,5.5,45.0,8.0,9.125,8.5,73.0,6.0,20.0,2.0,"[407689.0, 407811.0, 407811.0, 408222.0, 407990.0, 408198.0, 408067.0, 408211.0, 407611.0, 407611.0, 407781.0, 407811.0, 407811.0, 408222.0, 408222.0, 408198.0, 408203.0, 408203.0, 408067.0, 407623.0, 408209.0, 407671.0, 407781.0, 408211.0, 408199.0, 408199.0, 408067.0, 408211.0]",0.25,-28.0,-3.5,5.0,6.2,6.0,31.0,5.0,10.0,9.0,50.0,4.0,12.0,1.0,"[407811.0, 407811.0, 408198.0, 408067.0, 408211.0, 407611.0, 407611.0, 408222.0, 408222.0, 408203.0, 408203.0, 407623.0, 408209.0, 407671.0, 407781.0, 408067.0, 408211.0]",0.2,-19.0,-3.8,3.0,4.666666666666667,5.0,14.0,3.0,7.666666666666667,6.0,23.0,2.0,8.0,1.0,"[407689.0, 408222.0, 407990.0, 407781.0, 407811.0, 407811.0, 408198.0, 408067.0, 408211.0, 408199.0, 408199.0]",0.3333333333333333,-9.0,-3.0
Bad Axe,407637,2013.0,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[407609.0],0.0,-7.0,-7.0,7.0,6.857142857142857,6.0,48.0,7.0,3.7142857142857144,3.0,26.0,2.0,5.0,4.0,"[407640.0, 407903.0, 407900.0, 408142.0, 407608.0, 407900.0, 407927.0, 407927.0, 407898.0, 407898.0, 408077.0]",0.5714285714285714,22.0,3.1428571428571423,4.0,7.25,5.0,29.0,4.0,2.5,2.5,10.0,1.0,2.0,3.0,"[407640.0, 407903.0, 407900.0, 407898.0, 407898.0, 408077.0]",0.75,19.0,4.75,3.0,6.333333333333333,7.0,19.0,3.0,5.333333333333333,3.0,16.0,1.0,3.0,1.0,"[407900.0, 408142.0, 407608.0, 407927.0, 407927.0]",0.3333333333333333,3.0,1.0
Baldwin,407850,2013.0,2,10.0,10.0,20.0,2,14.5,14.5,29.0,1.0,0.0,1.0,"[407633.0, 408146.0]",0.5,-9.0,-4.5,3.0,7.666666666666667,9.0,23.0,3.0,6.666666666666667,7.0,20.0,1.0,6.0,2.0,"[407819.0, 408145.0, 408174.0, 408015.0, 407633.0, 407633.0, 407633.0, 407620.0, 408015.0]",0.6666666666666666,3.0,1.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[407819.0, 408015.0, 407620.0]",,0.0,,3.0,7.666666666666667,9.0,23.0,3.0,6.666666666666667,7.0,20.0,1.0,3.0,2.0,"[408145.0, 408174.0, 407633.0, 407633.0, 407633.0, 408015.0]",0.6666666666666666,3.0,1.0
Bangor,407950,2013.0,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,0.0,[407988.0],0.0,-9.0,-9.0,12.0,2.6666666666666665,0.5,32.0,12.0,7.5,6.5,90.0,9.0,17.0,3.0,"[407989.0, 407982.0, 407719.0, 407719.0, 407988.0, 407988.0, 407771.0, 407901.0, 407901.0, 407769.0, 407769.0, 407702.0, 407702.0, 407988.0, 407988.0, 407947.0, 407947.0, 407980.0, 407980.0, 408025.0, 408103.0, 407901.0, 408128.0, 408084.0, 407676.0, 407676.0, 407796.0, 407796.0, 409495.0]",0.25,-58.0,-4.833333333333334,6.0,4.0,3.5,24.0,6.0,5.5,4.5,33.0,3.0,9.0,3.0,"[407989.0, 407719.0, 407719.0, 407947.0, 407947.0, 407980.0, 407980.0, 408103.0, 408128.0, 408084.0, 407676.0, 407676.0, 407796.0, 407796.0, 409495.0]",0.5,-9.0,-1.5,6.0,1.3333333333333333,0.0,8.0,6.0,9.5,8.0,57.0,6.0,8.0,0.0,"[407982.0, 407988.0, 407988.0, 407771.0, 407901.0, 407901.0, 407769.0, 407769.0, 407702.0, 407702.0, 407988.0, 407988.0, 408025.0, 407901.0]",0.0,-49.0,-8.166666666666666
Bath,407998,2013.0,3,6.0,7.0,18.0,3,1.6666666666666667,2.0,5.0,1.0,0.0,2.0,"[408111.0, 407634.0, 407730.0]",0.6666666666666666,13.0,4.333333333333333,24.0,7.041666666666667,7.0,169.0,24.0,2.125,1.0,51.0,3.0,5.0,21.0,"[408101.0, 408101.0, 408149.0, 408111.0, 408111.0, 407897.0, 407634.0, 407634.0, 408132.0, 408132.0, 408022.0, 408022.0, 407954.0, 407954.0, 407715.0, 407879.0, 408049.0, 408049.0, 407686.0, 407686.0, 408167.0, 407951.0, 407951.0, 407893.0, 407893.0, 407617.0, 407617.0, 407945.0, 408111.0]",0.875,118.0,4.916666666666667,13.0,7.3076923076923075,7.0,95.0,13.0,1.9230769230769231,0.0,25.0,2.0,3.0,11.0,"[408101.0, 408101.0, 408111.0, 408111.0, 407634.0, 407634.0, 408132.0, 408132.0, 408022.0, 408022.0, 407715.0, 407686.0, 407686.0, 407617.0, 407617.0, 408111.0]",0.8461538461538461,70.0,5.384615384615384,11.0,6.7272727272727275,7.0,74.0,11.0,2.3636363636363638,2.0,26.0,1.0,2.0,10.0,"[408149.0, 407897.0, 407954.0, 407954.0, 407879.0, 408049.0, 408049.0, 408167.0, 407951.0, 407951.0, 407893.0, 407893.0, 407945.0]",0.9090909090909091,48.0,4.363636363636363
Battle Creek Central,407752,2013.0,1,0.0,0.0,0.0,1,16.0,16.0,16.0,1.0,0.0,0.0,[408039.0],0.0,-16.0,-16.0,8.0,1.375,1.0,11.0,8.0,10.125,11.5,81.0,8.0,11.0,0.0,"[408165.0, 407639.0, 407954.0, 407968.0, 408076.0, 408076.0, 407968.0, 408167.0, 408167.0, 408068.0, 408068.0, 408167.0, 407968.0, 407968.0, 407628.0, 407745.0, 408138.0, 408138.0, 408165.0]",0.0,-70.0,-8.75,4.0,1.5,1.5,6.0,4.0,9.75,10.5,39.0,4.0,8.0,0.0,"[408165.0, 407639.0, 407968.0, 407968.0, 408167.0, 408167.0, 408167.0, 407968.0, 407968.0, 407628.0, 408138.0, 408138.0]",0.0,-33.0,-8.25,4.0,1.25,1.0,5.0,4.0,10.5,12.5,42.0,4.0,3.0,0.0,"[407954.0, 408076.0, 408076.0, 408068.0, 408068.0, 407745.0, 408165.0]",0.0,-37.0,-9.25
Battle Creek Harper Creek,408138,2013.0,3,4.333333333333333,6.0,13.0,3,2.3333333333333335,1.0,7.0,1.0,0.0,2.0,"[407959.0, 407754.0, 407803.0]",0.6666666666666666,6.0,1.9999999999999996,2.0,6.5,6.5,13.0,2.0,2.0,2.0,4.0,0.0,23.0,2.0,"[407860.0, 407754.0, 407939.0, 407728.0, 408076.0, 408068.0, 408076.0, 408076.0, 407745.0, 407745.0, 408124.0, 408124.0, 407628.0, 408076.0, 408076.0, 408167.0, 408167.0, 407754.0, 407628.0, 407628.0, 407752.0, 407752.0, 407924.0, 407924.0, 408066.0]",1.0,9.0,4.5,2.0,6.5,6.5,13.0,2.0,2.0,2.0,4.0,0.0,13.0,2.0,"[407860.0, 408076.0, 408076.0, 408076.0, 407745.0, 407745.0, 408124.0, 408124.0, 408076.0, 408076.0, 408167.0, 408167.0, 407924.0, 407924.0, 408066.0]",1.0,9.0,4.5,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[407754.0, 407939.0, 407728.0, 408068.0, 407628.0, 407754.0, 407628.0, 407628.0, 407752.0, 407752.0]",,0.0,
Battle Creek Lakeview,407745,2013.0,3,5.333333333333333,5.0,16.0,3,4.0,3.0,12.0,1.0,0.0,2.0,"[408151.0, 407749.0, 408039.0]",0.6666666666666666,4.0,1.333333333333333,1.0,4.0,4.0,4.0,1.0,12.0,12.0,12.0,1.0,10.0,0.0,"[407959.0, 407768.0, 407768.0, 408138.0, 408138.0, 407730.0, 407914.0, 407752.0, 408167.0, 408167.0, 407968.0]",0.0,-8.0,-8.0,1.0,4.0,4.0,4.0,1.0,12.0,12.0,12.0,1.0,5.0,0.0,"[407959.0, 407730.0, 407914.0, 407752.0, 408167.0, 408167.0]",0.0,-8.0,-8.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,"[407768.0, 407768.0, 408138.0, 408138.0, 407968.0]",,0.0,
Battle Creek Pennfield,407754,2013.0,2,4.0,4.0,8.0,2,6.5,6.5,13.0,1.0,0.0,1.0,"[408167.0, 408138.0]",0.5,-5.0,-2.5,15.0,7.8,10.0,117.0,15.0,4.0,3.0,60.0,6.0,10.0,9.0,"[408138.0, 408058.0, 407729.0, 407729.0, 408167.0, 407617.0, 407617.0, 407628.0, 407919.0, 407919.0, 408129.0, 407617.0, 407617.0, 407842.0, 407842.0, 408058.0, 408138.0, 407746.0, 407746.0, 407860.0, 408066.0, 408066.0, 408094.0, 408094.0, 407939.0]",0.6,57.0,3.8,8.0,5.75,3.0,46.0,8.0,2.625,1.0,21.0,3.0,6.0,5.0,"[408138.0, 408058.0, 408167.0, 407628.0, 407919.0, 407919.0, 408058.0, 408138.0, 407746.0, 407746.0, 407860.0, 408094.0, 408094.0, 407939.0]",0.625,25.0,3.125,7.0,10.142857142857142,11.0,71.0,7.0,5.571428571428571,4.0,39.0,3.0,4.0,4.0,"[407729.0, 407729.0, 407617.0, 407617.0, 408129.0, 407617.0, 407617.0, 407842.0, 407842.0, 408066.0, 408066.0]",0.5714285714285714,32.0,4.571428571428571
Battle Creek St Philip,407860,2013.0,1,5.0,5.0,10.0,2,11.0,11.0,22.0,1.0,0.0,0.0,"[407746.0, 407746.0]",0.0,-12.0,-6.0,4.0,1.0,1.0,4.0,4.0,7.0,7.0,28.0,4.0,42.0,0.0,"[408138.0, 408122.0, 408122.0, 408129.0, 408129.0, 408129.0, 407999.0, 408024.0, 408034.0, 407962.0, 407962.0, 408037.0, 407896.0, 407896.0, 407999.0, 407979.0, 407754.0, 407770.0, 407632.0, 407653.0, 408143.0, 407654.0, 408019.0, 408138.0, 408122.0, 408122.0, 408129.0, 408129.0, 408129.0, 407999.0, 408024.0, 408034.0, 407962.0, 407962.0, 408037.0, 407896.0, 407896.0, 407999.0, 407979.0, 407754.0, 407770.0, 407632.0, 407653.0, 408143.0, 407654.0, 408019.0]",0.0,-24.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,20.0,0.0,"[408122.0, 408122.0, 408129.0, 408129.0, 408024.0, 408034.0, 407979.0, 407770.0, 407653.0, 407654.0, 408122.0, 408122.0, 408129.0, 408129.0, 408024.0, 408034.0, 407979.0, 407770.0, 407653.0, 407654.0]",,0.0,,4.0,1.0,1.0,4.0,4.0,7.0,7.0,28.0,4.0,22.0,0.0,"[408138.0, 408129.0, 407999.0, 407962.0, 407962.0, 408037.0, 407896.0, 407896.0, 407999.0, 407754.0, 407632.0, 408143.0, 408019.0, 408138.0, 408129.0, 407999.0, 407962.0, 407962.0, 408037.0, 407896.0, 407896.0, 407999.0, 407754.0, 407632.0, 408143.0, 408019.0]",0.0,-24.0,-6.0
Bay City All Saints,407800,2013.0,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[407779.0],0.0,-5.0,-5.0,8.0,5.0,5.0,40.0,8.0,4.75,5.0,38.0,4.0,5.0,4.0,"[407624.0, 407624.0, 408202.0, 407640.0, 407640.0, 407881.0, 407799.0, 407799.0, 407927.0, 407927.0, 407609.0, 407978.0, 408052.0]",0.5,2.0,0.25,4.0,5.0,5.0,20.0,4.0,6.25,6.0,25.0,3.0,0.0,1.0,"[407640.0, 407640.0, 407927.0, 407927.0]",0.25,-5.0,-1.25,4.0,5.0,5.0,20.0,4.0,3.25,3.0,13.0,1.0,5.0,3.0,"[407624.0, 407624.0, 408202.0, 407881.0, 407799.0, 407799.0, 407609.0, 407978.0, 408052.0]",0.75,7.0,1.75
Bay City Central,407964,2013.0,2,4.0,4.0,8.0,2,3.0,3.0,6.0,1.0,0.0,1.0,"[407905.0, 407817.0]",0.5,2.0,1.0,22.0,7.909090909090909,6.0,174.0,22.0,5.545454545454546,5.5,122.0,12.0,4.0,10.0,"[408202.0, 408083.0, 408083.0, 407743.0, 407790.0, 407790.0, 407905.0, 407905.0, 407881.0, 408148.0, 407736.0, 407736.0, 407978.0, 407978.0, 407921.0, 407921.0, 407608.0, 408020.0, 408020.0, 407878.0, 407878.0, 407817.0, 407817.0, 407718.0, 408029.0, 408029.0]",0.45454545454545453,52.0,2.3636363636363633,16.0,6.1875,4.0,99.0,16.0,6.25,6.0,100.0,11.0,1.0,5.0,"[407743.0, 407790.0, 407790.0, 407905.0, 407905.0, 407881.0, 408148.0, 407736.0, 407736.0, 407978.0, 407978.0, 408020.0, 408020.0, 407878.0, 407878.0, 407817.0, 407817.0]",0.3125,-1.0,-0.0625,6.0,12.5,10.0,75.0,6.0,3.6666666666666665,2.5,22.0,1.0,3.0,5.0,"[408202.0, 408083.0, 408083.0, 407921.0, 407921.0, 407608.0, 407718.0, 408029.0, 408029.0]",0.8333333333333334,53.0,8.833333333333334
Bay City John Glenn,407624,2013.0,3,3.3333333333333335,4.0,10.0,3,3.0,3.0,9.0,1.0,0.0,2.0,"[407821.0, 408029.0, 408005.0]",0.6666666666666666,1.0,0.3333333333333335,21.0,8.523809523809524,8.0,179.0,21.0,3.6666666666666665,3.0,77.0,5.0,11.0,16.0,"[407782.0, 407844.0, 407938.0, 407938.0, 407616.0, 408031.0, 407758.0, 407800.0, 407800.0, 408017.0, 408017.0, 407990.0, 407854.0, 408202.0, 408202.0, 407721.0, 408196.0, 407782.0, 407782.0, 407811.0, 407817.0, 407817.0, 408202.0, 408202.0, 407821.0, 407821.0, 408005.0, 407882.0, 407777.0, nan, nan, nan]",0.7619047619047619,102.0,4.857142857142858,11.0,7.818181818181818,6.0,86.0,11.0,2.272727272727273,1.0,25.0,2.0,8.0,9.0,"[407938.0, 407938.0, 407616.0, 407758.0, 407800.0, 407800.0, 407721.0, 408196.0, 407782.0, 407782.0, 407811.0, 408202.0, 408202.0, 408005.0, 407882.0, 407777.0, nan, nan, nan]",0.8181818181818182,61.0,5.545454545454545,10.0,9.3,9.5,93.0,10.0,5.2,4.0,52.0,3.0,3.0,7.0,"[407782.0, 407844.0, 408031.0, 408017.0, 408017.0, 407990.0, 407854.0, 408202.0, 408202.0, 407817.0, 407817.0, 407821.0, 407821.0]",0.7,41.0,4.1000000000000005
Bay City Western,407817,2013.0,7,4.0,3.0,28.0,7,0.8571428571428571,1.0,6.0,0.0,0.0,7.0,"[408020.0, 407964.0, 408218.0, 407712.0, 407872.0, 407750.0, 407720.0]",1.0,22.0,3.142857142857143,26.0,11.5,11.5,299.0,26.0,1.5,0.5,39.0,1.0,2.0,25.0,"[407750.0, 407736.0, 407736.0, 408029.0, 408029.0, 408194.0, 408194.0, 408020.0, 408020.0, 407852.0, 407852.0, 407703.0, 407703.0, 407981.0, 407981.0, 408005.0, 408005.0, 407624.0, 407624.0, 407921.0, 407921.0, 407964.0, 407964.0, 407663.0, 407663.0, 408202.0, 408202.0, 407905.0]",0.9615384615384616,260.0,10.0,12.0,12.416666666666666,13.0,149.0,12.0,1.75,1.0,21.0,0.0,1.0,12.0,"[407736.0, 407736.0, 408194.0, 408194.0, 407624.0, 407624.0, 407921.0, 407921.0, 407663.0, 407663.0, 408202.0, 408202.0, 407905.0]",1.0,128.0,10.666666666666666,14.0,10.714285714285714,10.5,150.0,14.0,1.2857142857142858,0.0,18.0,1.0,1.0,13.0,"[407750.0, 408029.0, 408029.0, 408020.0, 408020.0, 407852.0, 407852.0, 407703.0, 407703.0, 407981.0, 407981.0, 408005.0, 408005.0, 407964.0, 407964.0]",0.9285714285714286,132.0,9.428571428571427
Beal City,407953,2013.0,8,6.25,4.5,50.0,8,1.0,0.5,8.0,1.0,0.0,7.0,"[407881.0, 407615.0, 408180.0, 408146.0, 407644.0, 407719.0, 407693.0, 407623.0]",0.875,42.0,5.25,9.0,10.444444444444445,11.0,94.0,9.0,3.6666666666666665,2.0,33.0,1.0,7.0,8.0,"[407658.0, 408017.0, 408052.0, 407608.0, 407608.0, 407837.0, 407857.0, 408017.0, 408194.0, 408194.0, 407881.0, 407698.0, 408109.0, 408109.0, 407658.0, 407658.0]",0.8888888888888888,61.0,6.777777777777779,4.0,8.75,10.0,35.0,4.0,1.0,1.0,4.0,0.0,3.0,4.0,"[407658.0, 408052.0, 407837.0, 408109.0, 408109.0, 407658.0, 407658.0]",1.0,31.0,7.75,5.0,11.8,13.0,59.0,5.0,5.8,4.0,29.0,1.0,4.0,4.0,"[408017.0, 407608.0, 407608.0, 407857.0, 408017.0, 408194.0, 408194.0, 407881.0, 407698.0]",0.8,30.0,6.000000000000001
Beaverton,407984,2013.0,1,6.0,6.0,6.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[407782.0],0.0,-1.0,-1.0,6.0,7.5,6.0,45.0,6.0,3.0,2.5,18.0,2.0,16.0,3.0,"[407615.0, 408180.0, 408180.0, 408180.0, 407884.0, 407782.0, 408069.0, 408069.0, 408017.0, 407837.0, 407837.0, 407711.0, 408114.0, 408114.0, 407713.0, 407776.0, 407776.0, 407709.0, 407960.0, 408185.0, nan]",0.5,27.0,4.5,2.0,3.5,3.5,7.0,2.0,5.0,5.0,10.0,2.0,8.0,0.0,"[407615.0, 407884.0, 407782.0, 408017.0, 407837.0, 407711.0, 407776.0, 407776.0, 408185.0, nan]",0.0,-3.0,-1.5,4.0,9.5,9.5,38.0,4.0,2.0,2.0,8.0,0.0,8.0,3.0,"[408180.0, 408180.0, 408180.0, 408069.0, 408069.0, 407837.0, 408114.0, 408114.0, 407713.0, 407709.0, 407960.0]",0.75,30.0,7.5
Belding,407934,2013.0,2,3.5,3.5,7.0,2,5.0,5.0,10.0,1.0,0.0,1.0,"[408141.0, 407692.0]",0.5,-3.0,-1.5,8.0,5.5,3.5,44.0,8.0,5.25,5.5,42.0,6.0,6.0,2.0,"[407843.0, 407887.0, 408173.0, 408173.0, 408161.0, 407692.0, 407692.0, 407963.0, 407760.0, 407760.0, 408003.0, 404973.0, 408079.0, 408141.0]",0.25,2.0,0.25,3.0,11.666666666666666,11.0,35.0,3.0,3.0,2.0,9.0,1.0,6.0,2.0,"[407843.0, 407887.0, 408173.0, 408173.0, 408161.0, 407692.0, 404973.0, 408079.0, 408141.0]",0.6666666666666666,26.0,8.666666666666666,5.0,1.8,1.0,9.0,5.0,6.6,6.0,33.0,5.0,0.0,0.0,"[407692.0, 407963.0, 407760.0, 407760.0, 408003.0]",0.0,-24.0,-4.8
Bellaire,407755,2013.0,5,10.666666666666666,13.0,64.0,6,3.0,3.0,18.0,1.0,0.0,4.0,"[408014.0, 407670.0, 408197.0, 408014.0, 407670.0, 408197.0]",0.6666666666666666,46.0,7.666666666666666,8.0,7.25,8.5,58.0,8.0,4.25,4.5,34.0,2.0,14.0,6.0,"[408172.0, 407693.0, 407904.0, 407904.0, 407993.0, 407993.0, 408217.0, 407930.0, 407807.0, 407930.0, 407930.0, 408172.0, 407693.0, 407904.0, 407904.0, 407993.0, 407993.0, 408217.0, 407930.0, 407807.0, 407930.0, 407930.0]",0.75,24.0,3.0,4.0,5.0,5.0,20.0,4.0,5.0,5.0,20.0,2.0,2.0,2.0,"[408172.0, 407904.0, 407904.0, 408172.0, 407904.0, 407904.0]",0.5,0.0,0.0,4.0,9.5,9.5,38.0,4.0,3.5,3.5,14.0,0.0,12.0,4.0,"[407693.0, 407993.0, 407993.0, 408217.0, 407930.0, 407807.0, 407930.0, 407930.0, 407693.0, 407993.0, 407993.0, 408217.0, 407930.0, 407807.0, 407930.0, 407930.0]",1.0,24.0,6.0
Belleville,408160,2013.0,4,4.25,5.0,17.0,4,1.5,1.5,6.0,1.0,0.0,3.0,"[407829.0, 408006.0, 407891.0, 408031.0]",0.75,11.0,2.75,19.0,7.157894736842105,5.0,136.0,19.0,5.578947368421052,5.0,106.0,6.0,3.0,13.0,"[408166.0, 408098.0, 408098.0, 407832.0, 407832.0, 407909.0, 408153.0, 408130.0, 407696.0, 407660.0, 407660.0, 407891.0, 407891.0, 407726.0, 408061.0, 408061.0, 408153.0, 408006.0, 407956.0, 407956.0, 408130.0, 407687.0]",0.6842105263157895,30.0,1.578947368421053,12.0,7.333333333333333,5.0,88.0,12.0,5.583333333333333,5.0,67.0,3.0,2.0,9.0,"[408098.0, 408098.0, 407832.0, 407832.0, 408153.0, 408130.0, 407696.0, 407660.0, 407660.0, 407891.0, 407726.0, 408006.0, 407956.0, 407956.0]",0.75,21.0,1.75,7.0,6.857142857142857,5.0,48.0,7.0,5.571428571428571,5.0,39.0,3.0,1.0,4.0,"[408166.0, 407909.0, 407891.0, 408061.0, 408061.0, 408153.0, 408130.0, 407687.0]",0.5714285714285714,9.0,1.2857142857142856
Bellevue,408034,2013.0,2,2.5,2.5,5.0,2,7.0,7.0,14.0,1.0,0.0,1.0,"[408216.0, 407746.0]",0.5,-9.0,-4.5,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,"[408019.0, 408053.0, 408120.0, 408058.0, 408058.0, 407860.0, 407962.0, 407962.0, 407962.0, 407962.0, 407654.0, 407951.0, 407770.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[408019.0, 408120.0, 407962.0, 407962.0, 407962.0, 407962.0, 407951.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,"[408053.0, 408058.0, 408058.0, 407860.0, 407654.0, 407770.0]",,0.0,
Benton Harbor,408103,2013.0,1,1.0,1.0,1.0,1,12.0,12.0,12.0,1.0,0.0,0.0,[408084.0],0.0,-11.0,-11.0,6.0,3.6666666666666665,3.0,22.0,6.0,16.166666666666668,16.0,97.0,6.0,19.0,0.0,"[407768.0, 407768.0, 408134.0, 407753.0, 407753.0, 407989.0, 407924.0, 407924.0, 408201.0, 408009.0, 408009.0, 407950.0, 408025.0, 407647.0, 407647.0, nan, nan, 407890.0, 407859.0, 407859.0, 408108.0, nan, nan, 407853.0, 407853.0]",0.0,-75.0,-12.500000000000002,2.0,5.0,5.0,10.0,2.0,22.5,22.5,45.0,2.0,7.0,0.0,"[408134.0, 407924.0, 407924.0, nan, nan, nan, nan, 407853.0, 407853.0]",0.0,-35.0,-17.5,4.0,3.0,2.5,12.0,4.0,13.0,14.5,52.0,4.0,12.0,0.0,"[407768.0, 407768.0, 407753.0, 407753.0, 407989.0, 408201.0, 408009.0, 408009.0, 407950.0, 408025.0, 407647.0, 407647.0, 407890.0, 407859.0, 407859.0, 408108.0]",0.0,-40.0,-10.0
